,date,open,high,low,close
50,2022-10-17 10:05:00,39541.95,39558.3,39521.45,39558.3
51,2022-10-17 10:06:00,39559.2,39596.05,39559.0,39567.35
52,2022-10-17 10:07:00,39567.4,39591.05,39549.35,39552.1
53,2022-10-17 10:08:00,39548.7,39556.55,39534.85,39543.3
54,2022-10-17 10:09:00,39539.55,39576.45,39537.85,39575.25
55,2022-10-17 10:10:00,39575.3,39631.35,39569.4,39628.3
56,2022-10-17 10:11:00,39626.9,39628.9,39592.0,39595.8
57,2022-10-17 10:12:00,39596.65,39602.2,39571.0,39571.0
58,2022-10-17 10:13:00,39573.45,39615.1,39571.55,39605.45
59,2022-10-17 10:14:00,39599.8,39636.0,39594.45,39636.0
60,2022-10-17 10:15:00,39636.95,39690.0,39632.9,39690.0
61,2022-10-17 10:16:00,39687.4,39695.0,39663.05,39668.65
62,2022-10-17 10:17:00,39668.4,39687.25,39662.9,39677.75
63,2022-10-17 10:18:00,39689.1,39698.15,39679.2,39696.4
64,2022-10-17 10:19:00,39696.5,39720.4,39692.05,39720.4
65,2022-10-17 10:20:00,39717.3,39722.5,39692.85,39698.05
66,2022-10-17 10:21:00,39696.3,39699.25,39675.85,39684.2
67,2022-10-17 10:22:00,39685.9,39739.2,39683.7,39730.75
68,2022-10-17 10:23:00,39731.15,39742.65,39724.55,39725.3
69,2022-10-17 10:24:00,39724.75,39767.35,39724.75,39766.15
70,2022-10-17 10:25:00,39757.85,39765.65,39737.5,39743.05
71,2022-10-17 10:26:00,39743.8,39743.9,39720.4,39723.85
72,2022-10-17 10:27:00,39723.15,39734.55,39689.3,39689.3
73,2022-10-17 10:28:00,39692.7,39694.65,39651.5,39674.35
74,2022-10-17 10:29:00,39667.5,39680.9,39657.5,39659.95
75,2022-10-17 10:30:00,39660.0,39705.45,39657.5,39699.4
76,2022-10-17 10:31:00,39694.25,39728.05,39694.25,39720.55
77,2022-10-17 10:32:00,39725.5,39742.65,39723.95,39732.9
78,2022-10-17 10:33:00,39734.25,39754.95,39729.75,39738.7
79,2022-10-17 10:34:00,39741.3,39748.65,39732.3,39733.6
80,2022-10-17 10:35:00,39737.7,39743.65,39730.6,39734.25
81,2022-10-17 10:36:00,39738.85,39746.35,39731.2,39741.3
82,2022-10-17 10:37:00,39738.3,39752.1,39732.25,39752.1
83,2022-10-17 10:38:00,39752.25,39797.5,39752.25,39792.0
84,2022-10-17 10:39:00,39795.1,39822.25,39795.1,39814.85
85,2022-10-17 10:40:00,39808.55,39826.45,39808.55,39817.5
86,2022-10-17 10:41:00,39816.95,39828.85,39807.85,39824.3
87,2022-10-17 10:42:00,39829.4,39829.4,39802.4,39814.45
88,2022-10-17 10:43:00,39813.85,39816.95,39764.6,39778.65
89,2022-10-17 10:44:00,39770.5,39807.3,39769.85,39803.0
90,2022-10-17 10:45:00,39808.35,39826.45,39795.0,39803.3
91,2022-10-17 10:46:00,39805.35,39805.45,39775.7,39778.3
92,2022-10-17 10:47:00,39778.6,39778.8,39737.9,39741.25
93,2022-10-17 10:48:00,39739.8,39769.15,39739.8,39757.45
94,2022-10-17 10:49:00,39757.55,39764.35,39742.75,39742.75
95,2022-10-17 10:50:00,39740.15,39748.95,39723.25,39724.55
96,2022-10-17 10:51:00,39724.3,39733.95,39702.0,39707.6
97,2022-10-17 10:52:00,39705.45,39719.2,39693.45,39705.55
98,2022-10-17 10:53:00,39705.75,39707.0,39682.35,39695.0
99,2022-10-17 10:54:00,39696.7,39713.0,39687.8,39711.5
100,2022-10-17 10:55:00,39705.3,39705.3,39690.5,39694.7
101,2022-10-17 10:56:00,39698.7,39714.7,39672.9,39677.6
102,2022-10-17 10:57:00,39678.6,39678.6,39657.9,39659.3
103,2022-10-17 10:58:00,39654.9,39699.15,39652.7,39693.7
104,2022-10-17 10:59:00,39694.25,39708.7,39691.7,39697.45
105,2022-10-17 11:00:00,39696.95,39717.35,39696.95,39697.05
106,2022-10-17 11:01:00,39697.95,39701.45,39669.45,39670.25
107,2022-10-17 11:02:00,39671.85,39671.85,39649.25,39663.0
108,2022-10-17 11:03:00,39658.9,39676.55,39658.9,39667.2
109,2022-10-17 11:04:00,39666.95,39679.15,39662.9,39675.35
110,2022-10-17 11:05:00,39674.35,39712.95,39674.35,39711.3
111,2022-10-17 11:06:00,39710.0,39720.5,39680.6,39688.0
112,2022-10-17 11:07:00,39690.85,39690.85,39632.05,39639.0
113,2022-10-17 11:08:00,39636.15,39673.0,39636.15,39673.0
114,2022-10-17 11:09:00,39671.5,39676.8,39664.5,39673.85
115,2022-10-17 11:10:00,39668.2,39690.6,39664.75,39687.75
116,2022-10-17 11:11:00,39693.35,39695.45,39678.4,39693.25
117,2022-10-17 11:12:00,39694.5,39696.3,39676.75,39696.3
118,2022-10-17 11:13:00,39700.15,39740.7,39698.8,39729.95
119,2022-10-17 11:14:00,39726.45,39735.0,39725.1,39728.0
120,2022-10-17 11:15:00,39732.4,39745.85,39728.8,39739.2
121,2022-10-17 11:16:00,39742.2,39743.25,39706.8,39711.7
122,2022-10-17 11:17:00,39704.85,39717.2,39701.05,39713.8
123,2022-10-17 11:18:00,39716.0,39725.95,39711.9,39718.75
124,2022-10-17 11:19:00,39715.35,39722.05,39712.05,39715.55
125,2022-10-17 11:20:00,39715.25,39717.2,39708.55,39715.05
126,2022-10-17 11:21:00,39717.0,39718.15,39692.75,39712.2
127,2022-10-17 11:22:00,39710.55,39718.5,39700.0,39713.25
128,2022-10-17 11:23:00,39712.95,39714.2,39691.85,39697.55
129,2022-10-17 11:24:00,39698.1,39706.75,39694.75,39701.4
130,2022-10-17 11:25:00,39700.5,39725.05,39694.55,39725.05
131,2022-10-17 11:26:00,39719.8,39726.75,39716.95,39722.85
132,2022-10-17 11:27:00,39721.05,39721.05,39673.8,39673.8
133,2022-10-17 11:28:00,39674.95,39682.75,39662.7,39682.35
134,2022-10-17 11:29:00,39688.05,39704.4,39683.05,39702.1
135,2022-10-17 11:30:00,39700.65,39728.5,39700.65,39724.25
136,2022-10-17 11:31:00,39724.55,39732.15,39722.9,39730.45
137,2022-10-17 11:32:00,39728.3,39729.35,39707.5,39710.55
138,2022-10-17 11:33:00,39712.55,39727.95,39708.05,39712.4
139,2022-10-17 11:34:00,39712.75,39724.05,39683.9,39687.15
140,2022-10-17 11:35:00,39685.15,39689.5,39670.35,39682.75
141,2022-10-17 11:36:00,39683.25,39729.2,39683.25,39715.75
142,2022-10-17 11:37:00,39715.75,39720.25,39711.6,39719.55
143,2022-10-17 11:38:00,39717.6,39724.4,39710.65,39714.3
144,2022-10-17 11:39:00,39715.4,39738.15,39710.45,39732.5
145,2022-10-17 11:40:00,39733.65,39734.1,39717.55,39717.55
146,2022-10-17 11:41:00,39717.25,39723.65,39713.4,39722.15
147,2022-10-17 11:42:00,39721.8,39741.25,39719.1,39741.05
148,2022-10-17 11:43:00,39740.85,39745.0,39733.05,39735.5
149,2022-10-17 11:44:00,39737.2,39737.85,39712.5,39722.05
150,2022-10-17 11:45:00,39717.05,39740.9,39716.75,39740.15
151,2022-10-17 11:46:00,39740.05,39740.35,39723.15,39723.6
152,2022-10-17 11:47:00,39725.3,39727.3,39716.05,39717.3
153,2022-10-17 11:48:00,39719.45,39719.45,39675.1,39692.7
154,2022-10-17 11:49:00,39694.6,39694.6,39684.5,39693.45
155,2022-10-17 11:50:00,39696.2,39699.5,39685.7,39686.5
156,2022-10-17 11:51:00,39683.9,39687.15,39660.15,39660.45
157,2022-10-17 11:52:00,39659.35,39667.7,39650.25,39665.45
158,2022-10-17 11:53:00,39671.85,39683.9,39656.7,39661.2
159,2022-10-17 11:54:00,39661.85,39663.05,39633.0,39643.1
160,2022-10-17 11:55:00,39645.3,39645.7,39623.3,39633.35
161,2022-10-17 11:56:00,39636.05,39642.45,39632.1,39636.1
162,2022-10-17 11:57:00,39639.3,39643.5,39605.7,39622.65
163,2022-10-17 11:58:00,39627.55,39637.75,39615.5,39637.75
164,2022-10-17 11:59:00,39637.3,39678.2,39631.4,39671.7
165,2022-10-17 12:00:00,39666.85,39690.75,39666.85,39684.5
166,2022-10-17 12:01:00,39686.95,39689.75,39681.55,39681.7
167,2022-10-17 12:02:00,39681.15,39686.85,39667.35,39670.7
168,2022-10-17 12:03:00,39669.4,39671.1,39646.0,39648.2
169,2022-10-17 12:04:00,39646.95,39649.5,39641.65,39641.65
170,2022-10-17 12:05:00,39639.95,39656.7,39633.45,39652.65
171,2022-10-17 12:06:00,39653.25,39654.45,39631.8,39635.35
172,2022-10-17 12:07:00,39633.95,39653.5,39615.55,39649.2
173,2022-10-17 12:08:00,39651.65,39651.8,39638.5,39640.5
174,2022-10-17 12:09:00,39636.7,39640.15,39618.4,39627.95
175,2022-10-17 12:10:00,39632.5,39658.85,39632.5,39656.4
176,2022-10-17 12:11:00,39658.75,39705.4,39657.35,39704.6
177,2022-10-17 12:12:00,39702.9,39710.5,39690.5,39698.2
178,2022-10-17 12:13:00,39695.9,39705.8,39695.9,39701.5
179,2022-10-17 12:14:00,39701.2,39723.35,39700.05,39721.25
180,2022-10-17 12:15:00,39721.5,39723.75,39702.5,39703.55
181,2022-10-17 12:16:00,39697.8,39723.75,39692.2,39716.65
182,2022-10-17 12:17:00,39719.15,39727.9,39713.95,39717.35
183,2022-10-17 12:18:00,39717.35,39723.2,39714.65,39720.25
184,2022-10-17 12:19:00,39720.05,39738.75,39715.85,39738.25
185,2022-10-17 12:20:00,39738.4,39745.55,39724.15,39732.75
186,2022-10-17 12:21:00,39733.85,39733.85,39716.8,39716.95
187,2022-10-17 12:22:00,39719.25,39722.3,39712.2,39715.1
188,2022-10-17 12:23:00,39712.65,39714.2,39698.8,39708.55
189,2022-10-17 12:24:00,39708.7,39731.95,39708.7,39731.95
190,2022-10-17 12:25:00,39729.7,39762.65,39726.95,39762.65
191,2022-10-17 12:26:00,39761.3,39767.3,39751.8,39753.45
192,2022-10-17 12:27:00,39755.4,39760.2,39744.7,39746.85
193,2022-10-17 12:28:00,39745.5,39759.45,39739.35,39754.9
194,2022-10-17 12:29:00,39754.0,39757.95,39736.45,39739.7
195,2022-10-17 12:30:00,39741.3,39742.65,39714.1,39730.3
196,2022-10-17 12:31:00,39731.9,39766.8,39731.6,39763.45
197,2022-10-17 12:32:00,39763.5,39767.85,39753.15,39754.95
198,2022-10-17 12:33:00,39751.7,39772.25,39749.5,39769.3
199,2022-10-17 12:34:00,39765.55,39769.3,39758.5,39762.15
200,2022-10-17 12:35:00,39762.15,39767.4,39751.15,39757.65
201,2022-10-17 12:36:00,39754.65,39754.65,39740.85,39745.5
202,2022-10-17 12:37:00,39739.85,39750.9,39736.4,39741.65
203,2022-10-17 12:38:00,39741.25,39757.25,39732.0,39757.25
204,2022-10-17 12:39:00,39756.0,39757.6,39744.55,39751.05
205,2022-10-17 12:40:00,39749.3,39755.6,39740.1,39749.6
206,2022-10-17 12:41:00,39751.15,39763.9,39750.15,39757.0
207,2022-10-17 12:42:00,39756.35,39759.7,39730.45,39730.45
208,2022-10-17 12:43:00,39731.75,39748.75,39720.85,39748.75
209,2022-10-17 12:44:00,39746.95,39749.65,39728.3,39735.6
210,2022-10-17 12:45:00,39735.55,39751.35,39731.6,39745.7
211,2022-10-17 12:46:00,39743.3,39749.45,39718.8,39718.8
212,2022-10-17 12:47:00,39720.15,39731.35,39712.6,39725.2
213,2022-10-17 12:48:00,39724.15,39727.5,39691.1,39696.0
214,2022-10-17 12:49:00,39693.0,39696.45,39680.8,39693.1
215,2022-10-17 12:50:00,39695.6,39697.45,39671.9,39695.25
216,2022-10-17 12:51:00,39694.5,39712.8,39692.7,39707.6
217,2022-10-17 12:52:00,39706.05,39712.4,39694.1,39694.65
218,2022-10-17 12:53:00,39694.2,39708.25,39693.05,39707.05
219,2022-10-17 12:54:00,39706.4,39736.4,39700.9,39736.4
220,2022-10-17 12:55:00,39735.65,39752.0,39725.45,39750.4
221,2022-10-17 12:56:00,39750.3,39771.65,39750.3,39763.55
222,2022-10-17 12:57:00,39761.25,39766.8,39747.8,39759.15
223,2022-10-17 12:58:00,39758.2,39761.7,39741.75,39747.05
224,2022-10-17 12:59:00,39747.45,39759.05,39747.45,39756.75
225,2022-10-17 13:00:00,39756.5,39764.7,39751.25,39764.3
226,2022-10-17 13:01:00,39761.55,39777.05,39761.55,39772.05
227,2022-10-17 13:02:00,39770.1,39780.0,39768.55,39774.15
228,2022-10-17 13:03:00,39772.7,39776.9,39737.8,39760.0
229,2022-10-17 13:04:00,39761.0,39772.4,39751.5,39767.2
230,2022-10-17 13:05:00,39766.85,39781.7,39765.85,39776.55
231,2022-10-17 13:06:00,39776.55,39794.45,39770.35,39784.05
232,2022-10-17 13:07:00,39787.45,39790.7,39769.75,39769.75
233,2022-10-17 13:08:00,39771.85,39779.5,39767.4,39774.65
234,2022-10-17 13:09:00,39774.35,39774.9,39749.75,39762.0
235,2022-10-17 13:10:00,39762.05,39784.3,39762.05,39773.85
236,2022-10-17 13:11:00,39769.3,39788.3,39766.6,39788.3
237,2022-10-17 13:12:00,39787.0,39802.9,39787.0,39796.1
238,2022-10-17 13:13:00,39801.05,39803.65,39794.7,39796.95
239,2022-10-17 13:14:00,39794.45,39800.3,39780.0,39785.6
240,2022-10-17 13:15:00,39782.65,39798.45,39782.4,39796.3
241,2022-10-17 13:16:00,39795.65,39797.6,39784.35,39785.95
242,2022-10-17 13:17:00,39785.2,39794.15,39775.75,39790.9
243,2022-10-17 13:18:00,39790.1,39799.5,39785.7,39796.8
244,2022-10-17 13:19:00,39796.75,39816.9,39784.3,39813.5
245,2022-10-17 13:20:00,39813.1,39815.25,39799.3,39800.3
246,2022-10-17 13:21:00,39799.9,39805.35,39788.7,39803.35
247,2022-10-17 13:22:00,39803.85,39811.45,39793.2,39811.45
248,2022-10-17 13:23:00,39808.2,39815.35,39798.25,39801.85
249,2022-10-17 13:24:00,39801.4,39829.3,39801.4,39828.4
250,2022-10-17 13:25:00,39826.5,39847.05,39826.5,39842.75
251,2022-10-17 13:26:00,39842.9,39852.0,39839.1,39839.5
252,2022-10-17 13:27:00,39840.25,39856.15,39836.65,39845.6
253,2022-10-17 13:28:00,39846.05,39862.25,39846.05,39852.9
254,2022-10-17 13:29:00,39853.95,39871.0,39850.65,39867.75
255,2022-10-17 13:30:00,39867.0,39883.9,39867.0,39876.6
256,2022-10-17 13:31:00,39876.4,39876.95,39865.4,39865.4
257,2022-10-17 13:32:00,39865.4,39868.75,39852.25,39856.35
258,2022-10-17 13:33:00,39856.8,39858.35,39847.6,39852.1
259,2022-10-17 13:34:00,39851.1,39855.1,39820.9,39829.3
260,2022-10-17 13:35:00,39835.85,39836.15,39822.05,39827.9
261,2022-10-17 13:36:00,39828.1,39849.0,39823.15,39847.85
262,2022-10-17 13:37:00,39847.85,39849.95,39823.95,39831.5
263,2022-10-17 13:38:00,39827.65,39829.5,39808.95,39826.55
264,2022-10-17 13:39:00,39824.65,39840.75,39821.7,39837.2
265,2022-10-17 13:40:00,39838.1,39845.65,39819.55,39820.65
266,2022-10-17 13:41:00,39821.15,39834.2,39810.4,39810.4
267,2022-10-17 13:42:00,39810.0,39829.05,39800.8,39807.8
268,2022-10-17 13:43:00,39807.5,39824.0,39803.5,39820.25
269,2022-10-17 13:44:00,39822.6,39827.85,39812.5,39820.35
270,2022-10-17 13:45:00,39820.65,39831.95,39818.3,39825.75
271,2022-10-17 13:46:00,39825.3,39829.95,39808.6,39820.95
272,2022-10-17 13:47:00,39821.25,39829.7,39817.4,39827.6
273,2022-10-17 13:48:00,39830.05,39839.35,39827.85,39833.5
274,2022-10-17 13:49:00,39833.2,39845.75,39829.75,39843.9
275,2022-10-17 13:50:00,39843.6,39864.95,39838.2,39845.2
276,2022-10-17 13:51:00,39843.5,39845.4,39821.95,39821.95
277,2022-10-17 13:52:00,39821.75,39831.65,39803.15,39812.0
278,2022-10-17 13:53:00,39812.45,39825.7,39811.95,39822.95
279,2022-10-17 13:54:00,39823.8,39823.8,39787.05,39787.05
280,2022-10-17 13:55:00,39787.95,39790.9,39765.15,39775.25
281,2022-10-17 13:56:00,39773.4,39793.5,39771.2,39785.1
282,2022-10-17 13:57:00,39784.05,39784.05,39771.7,39775.95
283,2022-10-17 13:58:00,39777.0,39779.65,39767.3,39770.15
284,2022-10-17 13:59:00,39769.1,39771.4,39738.85,39742.3
285,2022-10-17 14:00:00,39740.4,39761.75,39734.65,39760.25
286,2022-10-17 14:01:00,39762.45,39763.85,39744.0,39751.95
287,2022-10-17 14:02:00,39747.0,39754.4,39741.15,39744.45
288,2022-10-17 14:03:00,39742.9,39757.5,39741.65,39752.55
289,2022-10-17 14:04:00,39748.5,39749.2,39712.65,39715.4
290,2022-10-17 14:05:00,39713.95,39738.35,39711.25,39733.3
291,2022-10-17 14:06:00,39736.4,39755.9,39732.5,39749.95
292,2022-10-17 14:07:00,39749.65,39774.9,39749.3,39774.9
293,2022-10-17 14:08:00,39766.2,39781.45,39766.2,39781.0
294,2022-10-17 14:09:00,39779.95,39788.05,39772.85,39787.9
295,2022-10-17 14:10:00,39786.05,39801.1,39785.6,39793.3
296,2022-10-17 14:11:00,39791.2,39802.15,39790.8,39800.7
297,2022-10-17 14:12:00,39798.9,39799.8,39769.9,39775.2
298,2022-10-17 14:13:00,39774.4,39783.55,39771.75,39776.3
299,2022-10-17 14:14:00,39776.8,39777.6,39759.95,39767.0
300,2022-10-17 14:15:00,39765.9,39777.85,39765.9,39775.7
301,2022-10-17 14:16:00,39774.25,39774.7,39747.7,39752.7
302,2022-10-17 14:17:00,39758.65,39774.05,39758.65,39758.7
303,2022-10-17 14:18:00,39760.6,39769.75,39746.65,39759.3
304,2022-10-17 14:19:00,39758.9,39774.95,39756.1,39774.75
305,2022-10-17 14:20:00,39773.65,39805.2,39773.65,39803.3
306,2022-10-17 14:21:00,39800.5,39801.15,39789.1,39793.1
307,2022-10-17 14:22:00,39792.25,39798.55,39785.35,39798.55
308,2022-10-17 14:23:00,39796.9,39802.95,39788.9,39802.95
309,2022-10-17 14:24:00,39801.6,39805.05,39794.5,39804.8
310,2022-10-17 14:25:00,39805.2,39817.3,39802.1,39813.9
311,2022-10-17 14:26:00,39813.85,39814.4,39788.55,39794.05
312,2022-10-17 14:27:00,39793.75,39794.9,39786.1,39786.1
313,2022-10-17 14:28:00,39785.3,39785.3,39763.2,39767.7
314,2022-10-17 14:29:00,39767.65,39786.25,39763.05,39786.25
315,2022-10-17 14:30:00,39787.0,39809.2,39786.6,39802.75
316,2022-10-17 14:31:00,39802.8,39806.35,39798.05,39804.85
317,2022-10-17 14:32:00,39804.8,39809.5,39795.65,39806.0
318,2022-10-17 14:33:00,39803.45,39809.05,39791.1,39809.05
319,2022-10-17 14:34:00,39806.0,39812.9,39798.5,39804.6
320,2022-10-17 14:35:00,39805.55,39811.95,39800.4,39811.35
321,2022-10-17 14:36:00,39810.1,39816.1,39805.25,39805.25
322,2022-10-17 14:37:00,39803.1,39803.1,39783.1,39792.25
323,2022-10-17 14:38:00,39793.2,39795.2,39786.3,39791.85
324,2022-10-17 14:39:00,39789.75,39797.65,39787.95,39796.4
325,2022-10-17 14:40:00,39796.6,39807.55,39792.95,39803.1
326,2022-10-17 14:41:00,39798.4,39803.85,39780.75,39787.7
327,2022-10-17 14:42:00,39786.1,39796.95,39777.4,39793.25
328,2022-10-17 14:43:00,39795.1,39841.2,39795.1,39840.7
329,2022-10-17 14:44:00,39839.35,39843.45,39824.45,39832.15
330,2022-10-17 14:45:00,39830.65,39838.45,39808.2,39813.95
331,2022-10-17 14:46:00,39808.85,39808.9,39792.85,39796.75
332,2022-10-17 14:47:00,39796.0,39801.85,39782.75,39800.95
333,2022-10-17 14:48:00,39798.25,39817.45,39798.25,39812.65
334,2022-10-17 14:49:00,39813.95,39822.0,39806.9,39808.9
335,2022-10-17 14:50:00,39809.55,39815.15,39795.5,39805.8
336,2022-10-17 14:51:00,39805.35,39811.7,39792.3,39810.15
337,2022-10-17 14:52:00,39810.05,39817.7,39805.65,39807.75
338,2022-10-17 14:53:00,39807.35,39812.15,39794.85,39797.9
339,2022-10-17 14:54:00,39797.15,39817.4,39796.15,39817.4
340,2022-10-17 14:55:00,39815.2,39835.55,39814.05,39832.85
341,2022-10-17 14:56:00,39830.55,39835.55,39823.85,39832.1
342,2022-10-17 14:57:00,39831.15,39841.3,39830.35,39841.3
343,2022-10-17 14:58:00,39838.7,39865.1,39836.1,39863.65
344,2022-10-17 14:59:00,39865.65,39887.45,39861.8,39885.4
345,2022-10-17 15:00:00,39884.45,39905.4,39868.1,39884.25
346,2022-10-17 15:01:00,39886.45,39889.05,39874.4,39884.95
347,2022-10-17 15:02:00,39885.6,39911.95,39883.4,39911.2
348,2022-10-17 15:03:00,39910.55,39927.6,39905.25,39906.35
349,2022-10-17 15:04:00,39904.9,39907.15,39878.9,39881.35
350,2022-10-17 15:05:00,39880.95,39896.7,39876.1,39895.65
351,2022-10-17 15:06:00,39893.7,39905.8,39890.3,39902.4
352,2022-10-17 15:07:00,39902.65,39920.85,39900.35,39912.75
353,2022-10-17 15:08:00,39911.7,39920.95,39910.5,39914.1
354,2022-10-17 15:09:00,39912.9,39914.8,39875.45,39880.25
355,2022-10-17 15:10:00,39880.55,39894.05,39878.35,39892.0
356,2022-10-17 15:11:00,39889.25,39901.55,39886.65,39892.65
357,2022-10-17 15:12:00,39891.5,39914.7,39886.25,39908.7
358,2022-10-17 15:13:00,39910.75,39916.45,39904.45,39910.65
359,2022-10-17 15:14:00,39910.95,39910.95,39898.3,39903.65
360,2022-10-17 15:15:00,39906.25,39913.1,39888.5,39894.75
361,2022-10-17 15:16:00,39891.6,39914.75,39887.55,39913.65
362,2022-10-17 15:17:00,39911.25,39916.0,39899.05,39903.5
363,2022-10-17 15:18:00,39900.75,39930.6,39896.7,39930.05
364,2022-10-17 15:19:00,39933.55,39942.85,39929.3,39940.8
365,2022-10-17 15:20:00,39938.55,39957.25,39926.35,39930.8
366,2022-10-17 15:21:00,39929.75,39948.05,39929.75,39944.45
367,2022-10-17 15:22:00,39944.35,39955.85,39940.3,39950.6
368,2022-10-17 15:23:00,39950.1,39966.2,39948.35,39966.2
369,2022-10-17 15:24:00,39959.75,39969.6,39954.3,39966.25
370,2022-10-17 15:25:00,39967.15,39967.15,39953.5,39956.75
371,2022-10-17 15:26:00,39956.5,39958.7,39940.2,39946.9
372,2022-10-17 15:27:00,39950.7,39956.85,39941.25,39946.8
373,2022-10-17 15:28:00,39950.8,39950.8,39919.7,39924.55
374,2022-10-17 15:29:00,39921.5,39971.5,39921.5,39959.45
375,2022-10-18 09:15:00,40252.05,40344.25,40252.05,40278.15
376,2022-10-18 09:16:00,40287.1,40312.95,40254.15,40277.8
377,2022-10-18 09:17:00,40266.6,40303.75,40256.0,40256.0
378,2022-10-18 09:18:00,40256.9,40276.55,40240.7,40241.2
379,2022-10-18 09:19:00,40240.55,40247.3,40222.65,40245.35
380,2022-10-18 09:20:00,40240.65,40285.95,40240.65,40264.45
381,2022-10-18 09:21:00,40265.0,40265.85,40229.35,40235.4
382,2022-10-18 09:22:00,40236.35,40242.1,40212.25,40237.05
383,2022-10-18 09:23:00,40238.1,40255.55,40217.1,40255.55
384,2022-10-18 09:24:00,40257.1,40271.6,40254.5,40265.7
385,2022-10-18 09:25:00,40266.65,40288.9,40248.4,40274.9
386,2022-10-18 09:26:00,40274.3,40278.3,40250.65,40256.05
387,2022-10-18 09:27:00,40254.7,40254.7,40223.0,40223.45
388,2022-10-18 09:28:00,40222.4,40228.5,40216.8,40224.85
389,2022-10-18 09:29:00,40225.05,40240.65,40225.05,40227.75
390,2022-10-18 09:30:00,40229.05,40231.05,40193.25,40196.7
391,2022-10-18 09:31:00,40196.45,40202.05,40180.8,40197.55
392,2022-10-18 09:32:00,40197.3,40210.05,40185.85,40207.05
393,2022-10-18 09:33:00,40208.4,40225.4,40208.3,40212.9
394,2022-10-18 09:34:00,40211.15,40211.2,40178.15,40180.35
395,2022-10-18 09:35:00,40178.75,40192.65,40167.7,40192.65
396,2022-10-18 09:36:00,40190.7,40194.15,40168.85,40178.0
397,2022-10-18 09:37:00,40177.25,40188.1,40174.6,40182.6
398,2022-10-18 09:38:00,40178.85,40181.65,40160.5,40160.55
